customerID,customer_fname,customer_lname,customer_email,customer_city,customer_state,customer_country,customer_zip,market,region
5540,Deborah,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5541,Johnny,Clements,XXXXXXXXX,Houston,TX,EE. UU.,77015.0,LATAM,
5542,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5543,Patricia,Perez,XXXXXXXXX,Far Rockaway,NY,EE. UU.,11691.0,Europe,
5544,Mary,Welch,XXXXXXXXX,Tustin,CA,EE. UU.,92780.0,USCA,
5546,Jeremy,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5547,Mary,Perry,XXXXXXXXX,Bountiful,UT,EE. UU.,84010.0,Pacific Asia,
5548,Michael,Crawford,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5549,Kathryn,Smith,XXXXXXXXX,Brooklyn,NY,EE. UU.,11236.0,Europe,
5550,Mary,Lee,XXXXXXXXX,Weslaco,TX,EE. UU.,78596.0,LATAM,
5551,Diane,Lambert,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5552,Mary,Smith,XXXXXXXXX,Reynoldsburg,OH,EE. UU.,43068.0,Europe,
5553,Patricia,Lewis,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5554,Hannah,Ferguson,XXXXXXXXX,Rio Rancho,NM,EE. UU.,87124.0,LATAM,
5555,Mary,Smith,XXXXXXXXX,Joliet,IL,EE. UU.,60435.0,LATAM,
5556,Richard,Burns,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5557,Ann,Smith,XXXXXXXXX,Lake Forest,CA,EE. UU.,92630.0,Europe,
5558,Mary,Randall,XXXXXXXXX,Kaneohe,HI,EE. UU.,96744.0,USCA,
5559,Alice,Smith,XXXXXXXXX,Crystal Lake,IL,EE. UU.,60014.0,LATAM,
5560,Mary,Rodriguez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5561,Jerry,Garner,XXXXXXXXX,Martinsburg,WV,EE. UU.,25401.0,Africa,
5562,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5563,Paul,Trevino,XXXXXXXXX,West Chester,PA,EE. UU.,19380.0,Africa,
5564,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5565,Laura,Orr,XXXXXXXXX,Carolina,PR,Puerto Rico,983.0,LATAM,
5566,Theresa,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5567,Mary,Garza,XXXXXXXXX,New York,NY,EE. UU.,10031.0,Pacific Asia,
5568,Eric,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5569,Katherine,Austin,XXXXXXXXX,Davis,CA,EE. UU.,95616.0,Europe,
5570,Mary,Smith,XXXXXXXXX,Mission Viejo,CA,EE. UU.,92691.0,LATAM,
5571,David,Murphy,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5572,Richard,Smith,XXXXXXXXX,San Jose,CA,EE. UU.,95127.0,Europe,
5573,Jordan,Ortiz,XXXXXXXXX,Cleveland,OH,EE. UU.,44105.0,LATAM,
5574,Mary,Castillo,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5575,Richard,Smith,XXXXXXXXX,Elk Grove,CA,EE. UU.,95758.0,Europe,
5576,Alice,Meyer,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5577,Mary,Smith,XXXXXXXXX,Modesto,CA,EE. UU.,95350.0,Europe,
5578,Sarah,Becker,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5579,Mary,Hurley,XXXXXXXXX,Elgin,IL,EE. UU.,60123.0,LATAM,
5580,Kathryn,Smith,XXXXXXXXX,Moreno Valley,CA,EE. UU.,92557.0,Europe,
5581,Mary,Miller,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5582,Gloria,Larson,XXXXXXXXX,Chicago,IL,EE. UU.,60616.0,Pacific Asia,
5583,Mary,Skinner,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5584,Ruth,Smith,XXXXXXXXX,New York,NY,EE. UU.,10021.0,Europe,
5585,Mary,Wilson,XXXXXXXXX,Moreno Valley,CA,EE. UU.,92553.0,Europe,
5586,Catherine,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5587,Brandon,Williams,XXXXXXXXX,Bayamon,PR,Puerto Rico,957.0,Africa,
5588,Jane,Hopkins,XXXXXXXXX,Santa Ana,CA,EE. UU.,92707.0,LATAM,
5589,Mary,Smith,XXXXXXXXX,Loveland,OH,EE. UU.,45140.0,LATAM,
5590,Frank,Williams,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5591,Emma,Schwartz,XXXXXXXXX,Hollywood,FL,EE. UU.,33025.0,Pacific Asia,
5592,Mary,Bush,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5593,Jacqueline,Smith,XXXXXXXXX,Washington,DC,EE. UU.,20002.0,Pacific Asia,
5594,Mary,Davidson,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5595,Samuel,Santos,XXXXXXXXX,Spring Valley,CA,EE. UU.,91977.0,Europe,
5596,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5597,Robert,Irwin,XXXXXXXXX,Olathe,KS,EE. UU.,66062.0,Europe,
5598,Sharon,Smith,XXXXXXXXX,Houston,TX,EE. UU.,77093.0,Pacific Asia,
5599,Mary,Galvan,XXXXXXXXX,Levittown,NY,EE. UU.,11756.0,LATAM,
5600,Helen,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5601,Deborah,Roberts,XXXXXXXXX,Sacramento,CA,EE. UU.,95828.0,Pacific Asia,
5602,Mary,Parrish,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5603,David,Smith,XXXXXXXXX,Charlotte,NC,EE. UU.,28205.0,Pacific Asia,
5604,Frances,Randall,XXXXXXXXX,Highland Park,MI,EE. UU.,48203.0,Europe,
5605,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5606,Teresa,White,XXXXXXXXX,New York,NY,EE. UU.,10011.0,Europe,
5607,Mary,Heath,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5608,James,Smith,XXXXXXXXX,New York,NY,EE. UU.,10031.0,LATAM,
5609,Michael,Bailey,XXXXXXXXX,Morristown,NJ,EE. UU.,7960.0,LATAM,
5610,Mary,Wheeler,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
5611,Michael,Williamson,XXXXXXXXX,Virginia Beach,VA,EE. UU.,23452.0,Pacific Asia,
5612,Mary,Huang,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5613,Michael,Smith,XXXXXXXXX,Chicago,IL,EE. UU.,60632.0,LATAM,
5614,Carolyn,Adams,XXXXXXXXX,Aurora,IL,EE. UU.,60506.0,Pacific Asia,
5615,Albert,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5616,Mary,Dudley,XXXXXXXXX,Oxnard,CA,EE. UU.,93030.0,Pacific Asia,
5617,Barbara,Smith,XXXXXXXXX,Huntington Station,NY,EE. UU.,11746.0,Europe,
5618,Victoria,Morales,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5619,Mary,Smith,XXXXXXXXX,Potomac,MD,EE. UU.,20854.0,LATAM,
5620,Randy,Watts,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5621,Mary,Smith,XXXXXXXXX,Virginia Beach,VA,EE. UU.,23452.0,Europe,
5622,Ronald,Hall,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5623,Jose,Haley,XXXXXXXXX,Columbus,OH,EE. UU.,43207.0,Europe,
5624,Mary,Mata,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5625,Thomas,Smith,XXXXXXXXX,Goleta,CA,EE. UU.,93117.0,Europe,
5626,Frank,Morgan,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5627,Judith,Ferguson,XXXXXXXXX,Jacksonville,FL,EE. UU.,32225.0,LATAM,
5628,Zachary,Holt,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5629,Mary,Carey,XXXXXXXXX,Glendale,AZ,EE. UU.,85301.0,Europe,
5630,Raymond,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5631,Gloria,Goodman,XXXXXXXXX,Los Angeles,CA,EE. UU.,90066.0,LATAM,
5632,Douglas,Mcbride,XXXXXXXXX,Union,NJ,EE. UU.,7083.0,LATAM,
5633,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5634,Carl,Sullivan,XXXXXXXXX,Lynn,MA,EE. UU.,1902.0,LATAM,
5635,Mary,Chavez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5636,Hannah,Smith,XXXXXXXXX,Columbus,GA,EE. UU.,31907.0,LATAM,
5637,Mary,Wong,XXXXXXXXX,New Orleans,LA,EE. UU.,70117.0,LATAM,
5638,Tyler,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5639,Mary,Foster,XXXXXXXXX,Tampa,FL,EE. UU.,33624.0,Africa,
5640,Matthew,Smith,XXXXXXXXX,Cumberland,MD,EE. UU.,21502.0,Europe,
5641,Eric,Cohen,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5642,Mary,Smith,XXXXXXXXX,Columbia,TN,EE. UU.,38401.0,LATAM,
5643,Tiffany,Caldwell,XXXXXXXXX,Silver Spring,MD,EE. UU.,20904.0,Africa,
5644,Carl,Horn,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5645,Mary,Villegas,XXXXXXXXX,Oxnard,CA,EE. UU.,93033.0,LATAM,
5646,Christine,Smith,XXXXXXXXX,Jamaica,NY,EE. UU.,11435.0,Europe,
5647,Mary,Phelps,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5648,Joshua,Smith,XXXXXXXXX,Memphis,TN,EE. UU.,38111.0,Pacific Asia,
5649,Mary,Nguyen,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5650,Joseph,Hutchinson,XXXXXXXXX,Brooklyn,NY,EE. UU.,11230.0,USCA,
5651,Michelle,Smith,XXXXXXXXX,West Chester,PA,EE. UU.,19380.0,USCA,
5652,Mary,Garcia,XXXXXXXXX,Bend,OR,EE. UU.,97701.0,Africa,
5653,Jean,Schultz,XXXXXXXXX,Lancaster,SC,EE. UU.,29720.0,LATAM,
5654,Jerry,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5655,Mary,Bryant,XXXXXXXXX,Los Angeles,CA,EE. UU.,90027.0,LATAM,
5656,Marilyn,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5657,Mary,James,XXXXXXXXX,Lakewood,OH,EE. UU.,44107.0,USCA,
5658,Michael,Wiley,XXXXXXXXX,Harlingen,TX,EE. UU.,78550.0,Europe,
5659,Betty,Smith,XXXXXXXXX,Sheboygan,WI,EE. UU.,53081.0,USCA,
5660,Mary,Maldonado,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5661,Christopher,Smith,XXXXXXXXX,Indio,CA,EE. UU.,92201.0,Pacific Asia,
5662,Mary,Figueroa,XXXXXXXXX,Scottsdale,AZ,EE. UU.,85254.0,Pacific Asia,
5663,Jennifer,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5664,Teresa,Allen,XXXXXXXXX,South Gate,CA,EE. UU.,90280.0,Africa,
5665,Mary,Smith,XXXXXXXXX,Virginia Beach,VA,EE. UU.,23455.0,LATAM,
5666,Katherine,Martin,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5667,Mary,Smith,XXXXXXXXX,Ewa Beach,HI,EE. UU.,96706.0,LATAM,
5668,Christina,Hawkins,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5669,Mary,Smith,XXXXXXXXX,Cerritos,CA,EE. UU.,90703.0,LATAM,
5670,Rachel,Bailey,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5671,Jacqueline,Lam,XXXXXXXXX,Philadelphia,PA,EE. UU.,19120.0,Europe,
5672,Mary,Smith,XXXXXXXXX,Chandler,AZ,EE. UU.,85225.0,Pacific Asia,
5673,Jean,Dunn,XXXXXXXXX,Roswell,NM,EE. UU.,88201.0,Pacific Asia,
5674,Ethan,Cross,XXXXXXXXX,Ewa Beach,HI,EE. UU.,96706.0,Pacific Asia,
5675,Mary,Juarez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5676,William,Smith,XXXXXXXXX,Chicago,IL,EE. UU.,60643.0,Europe,
5677,Paul,Mccullough,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5678,Nathan,Smith,XXXXXXXXX,Palmdale,CA,EE. UU.,93550.0,LATAM,
5679,Mary,Rodriguez,XXXXXXXXX,Plymouth,MA,EE. UU.,2360.0,LATAM,
5680,Laura,Young,XXXXXXXXX,Pomona,CA,EE. UU.,91767.0,Africa,
5681,Heather,Green,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
5682,Mary,Proctor,XXXXXXXXX,Redmond,WA,EE. UU.,98052.0,Europe,
5683,Rachel,Smith,XXXXXXXXX,Cleveland,OH,EE. UU.,44118.0,Pacific Asia,
5684,Mary,Harmon,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5685,Joshua,Smith,XXXXXXXXX,Brooklyn,NY,EE. UU.,11218.0,Europe,
5686,Mary,James,XXXXXXXXX,Rochester,NY,EE. UU.,14609.0,Pacific Asia,
5687,Mary,Chapman,XXXXXXXXX,Fort Lauderdale,FL,EE. UU.,33324.0,Africa,
5688,Robert,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5689,Thomas,Ramsey,XXXXXXXXX,El Cajon,CA,EE. UU.,92020.0,Pacific Asia,
5690,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5691,James,Brown,XXXXXXXXX,Humacao,PR,Puerto Rico,791.0,Pacific Asia,
5692,Shirley,Harvey,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5693,Amber,Smith,XXXXXXXXX,Lockport,IL,EE. UU.,60441.0,Europe,
5694,Mary,Potter,XXXXXXXXX,Cary,NC,EE. UU.,27511.0,Europe,
5695,Jeffrey,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5696,Mary,Rogers,XXXXXXXXX,Philadelphia,PA,EE. UU.,19131.0,Europe,
5697,Doris,Shields,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5698,Mary,Smith,XXXXXXXXX,Fremont,CA,EE. UU.,94536.0,Europe,
5699,Mildred,Murphy,XXXXXXXXX,Sunnyvale,CA,EE. UU.,94087.0,Pacific Asia,
5700,Mary,Simmons,XXXXXXXXX,Sacramento,CA,EE. UU.,95822.0,Pacific Asia,
5701,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5702,Karen,Johnson,XXXXXXXXX,Tucson,AZ,EE. UU.,85705.0,LATAM,
5703,Mary,Chang,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5704,Matthew,Smith,XXXXXXXXX,Medford,MA,EE. UU.,2155.0,LATAM,
5705,Joyce,Frazier,XXXXXXXXX,Brandon,FL,EE. UU.,33511.0,Africa,
5706,Mary,Chan,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5707,Kathy,Sampson,XXXXXXXXX,Hamilton,OH,EE. UU.,45011.0,Europe,
5708,Mary,Smith,XXXXXXXXX,Los Angeles,CA,EE. UU.,90032.0,Europe,
5709,Shirley,Johnson,XXXXXXXXX,Strongsville,OH,EE. UU.,44136.0,Africa,
5710,Mary,Garcia,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5711,Nicholas,Patterson,XXXXXXXXX,Chambersburg,PA,EE. UU.,17201.0,Africa,
5712,Mary,Smith,XXXXXXXXX,Chandler,AZ,EE. UU.,85224.0,LATAM,
5713,Michael,Pope,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5714,Christopher,Meza,XXXXXXXXX,Los Angeles,CA,EE. UU.,90007.0,Pacific Asia,
5715,Kelly,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5716,Mary,Hawkins,XXXXXXXXX,Longview,WA,EE. UU.,98632.0,Europe,
5717,Robert,Andrews,XXXXXXXXX,Bakersfield,CA,EE. UU.,93308.0,Africa,
5718,Philip,Nixon,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
5719,Mary,Smith,XXXXXXXXX,Virginia Beach,VA,EE. UU.,23455.0,Europe,
5720,Peter,Cooper,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5721,Roger,Conner,XXXXXXXXX,Westland,MI,EE. UU.,48185.0,LATAM,
5722,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5723,Samantha,Howard,XXXXXXXXX,Enfield,CT,EE. UU.,6082.0,Pacific Asia,
5724,Christian,Doyle,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5725,Mary,Smith,XXXXXXXXX,Brooklyn,NY,EE. UU.,11219.0,Pacific Asia,
5726,Terry,Hartman,XXXXXXXXX,North Hills,CA,EE. UU.,91343.0,Pacific Asia,
5727,Mary,Smith,XXXXXXXXX,Cleveland,OH,EE. UU.,44102.0,USCA,
5728,Sarah,Montoya,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5729,Louis,Smith,XXXXXXXXX,Mission,TX,EE. UU.,78572.0,Europe,
5730,Mary,Ashley,XXXXXXXXX,Doylestown,PA,EE. UU.,18901.0,LATAM,
5731,Jennifer,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5732,Jacob,Perry,XXXXXXXXX,Frankfort,KY,EE. UU.,40601.0,USCA,
5733,Randy,Fisher,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5734,Mary,Stanley,XXXXXXXXX,Fort Lauderdale,FL,EE. UU.,33312.0,LATAM,
5735,Ashley,Aguirre,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5736,Mary,Smith,XXXXXXXXX,Los Angeles,CA,EE. UU.,90065.0,LATAM,
5737,Brenda,Miller,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5738,Mildred,Taylor,XXXXXXXXX,Baltimore,MD,EE. UU.,21229.0,LATAM,
5739,Mary,Palmer,XXXXXXXXX,East Lansing,MI,EE. UU.,48823.0,LATAM,
5740,Lawrence,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5741,Mary,Spencer,XXXXXXXXX,Los Angeles,CA,EE. UU.,90023.0,USCA,
5742,Laura,Smith,XXXXXXXXX,Bend,OR,EE. UU.,97701.0,Europe,
5743,Mary,Ball,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5744,Walter,Smith,XXXXXXXXX,Corona,NY,EE. UU.,11368.0,Africa,
5745,Mary,Rodriguez,XXXXXXXXX,Ridgewood,NY,EE. UU.,11385.0,Pacific Asia,
5746,Julie,Anderson,XXXXXXXXX,Yonkers,NY,EE. UU.,10701.0,LATAM,
5747,Mary,Morrison,XXXXXXXXX,San Benito,TX,EE. UU.,78586.0,LATAM,
5748,Shawn,Mann,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5749,Mary,Smith,XXXXXXXXX,Houston,TX,EE. UU.,77084.0,Europe,
5750,Willie,Brown,XXXXXXXXX,Webster,NY,EE. UU.,14580.0,Europe,
5751,Mary,Pierce,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5752,Barbara,Smith,XXXXXXXXX,Albuquerque,NM,EE. UU.,87120.0,USCA,
5753,Mary,Arellano,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
5754,Carol,Smith,XXXXXXXXX,San Antonio,TX,EE. UU.,78250.0,LATAM,
5755,Marie,Shah,XXXXXXXXX,Chicago,IL,EE. UU.,60643.0,LATAM,
5756,Mary,Osborn,XXXXXXXXX,Charlotte,NC,EE. UU.,28205.0,LATAM,
5757,Zachary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5758,Jordan,Johnson,XXXXXXXXX,Huntington Beach,CA,EE. UU.,92647.0,LATAM,
5759,Mary,Brown,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5760,Larry,Beltran,XXXXXXXXX,Pompano Beach,FL,EE. UU.,33068.0,Europe,
5761,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5762,Crystal,Foster,XXXXXXXXX,Trujillo Alto,PR,Puerto Rico,976.0,Pacific Asia,
5763,Mary,Smith,XXXXXXXXX,Clovis,CA,EE. UU.,93611.0,Pacific Asia,
5764,William,Weiss,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
5765,Maria,Smith,XXXXXXXXX,Painesville,OH,EE. UU.,44077.0,LATAM,
5766,Mary,Melton,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5767,John,Smith,XXXXXXXXX,Los Angeles,CA,EE. UU.,90046.0,Europe,
5768,Sandra,Byrd,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5769,Frank,Smith,XXXXXXXXX,Mcallen,TX,EE. UU.,78501.0,Pacific Asia,
5770,Brandon,Johnson,XXXXXXXXX,Clovis,CA,EE. UU.,93611.0,LATAM,
5771,Mary,Mcmahon,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5772,Andrea,Smith,XXXXXXXXX,Hampton,VA,EE. UU.,23666.0,LATAM,
5773,Mary,Ellis,XXXXXXXXX,Jacksonville,FL,EE. UU.,32225.0,Pacific Asia,
5774,Virginia,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5775,Joyce,Garcia,XXXXXXXXX,Los Angeles,CA,EE. UU.,90004.0,Europe,
5776,Albert,Martin,XXXXXXXXX,Strongsville,OH,EE. UU.,44136.0,Pacific Asia,
5777,Mary,Terry,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5778,Evelyn,Smith,XXXXXXXXX,Eagle Pass,TX,EE. UU.,78852.0,Pacific Asia,
5779,Mary,Powell,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5780,Mary,Smith,XXXXXXXXX,Bronx,NY,EE. UU.,10460.0,Pacific Asia,
5781,Jack,Stanley,XXXXXXXXX,Los Angeles,CA,EE. UU.,90043.0,USCA,
5782,Mary,Hardin,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Africa,
5783,Daniel,Smith,XXXXXXXXX,Indianapolis,IN,EE. UU.,46227.0,LATAM,
5784,Matthew,Wolfe,XXXXXXXXX,Antioch,TN,EE. UU.,37013.0,LATAM,
5785,Mary,Frost,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5786,Brian,Smith,XXXXXXXXX,Sumner,WA,EE. UU.,98390.0,Europe,
5787,Jordan,Medina,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5788,Mary,Barrera,XXXXXXXXX,Indio,CA,EE. UU.,92201.0,LATAM,
5789,Katherine,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5790,Mary,Young,XXXXXXXXX,Fremont,CA,EE. UU.,94536.0,Pacific Asia,
5791,Debra,Lutz,XXXXXXXXX,Elk Grove,CA,EE. UU.,95758.0,Pacific Asia,
5792,Mary,Smith,XXXXXXXXX,Saint Louis,MO,EE. UU.,63116.0,Africa,
5793,Margaret,Weeks,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5794,Bruce,Werner,XXXXXXXXX,Philadelphia,PA,EE. UU.,19140.0,USCA,
5795,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5796,Crystal,Hamilton,XXXXXXXXX,Las Vegas,NV,EE. UU.,89117.0,USCA,
5797,Roy,Smith,XXXXXXXXX,La Mirada,CA,EE. UU.,90638.0,Europe,
5798,Mary,Butler,XXXXXXXXX,Albuquerque,NM,EE. UU.,87120.0,Pacific Asia,
5799,Keith,Singleton,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Pacific Asia,
5800,Mary,Smith,XXXXXXXXX,Crown Point,IN,EE. UU.,46307.0,Europe,
5801,Theresa,Pearson,XXXXXXXXX,Lutz,FL,EE. UU.,33549.0,Pacific Asia,
5802,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5803,Rebecca,Stewart,XXXXXXXXX,Jamaica,NY,EE. UU.,11434.0,LATAM,
5804,Mary,Burns,XXXXXXXXX,York,PA,EE. UU.,17404.0,LATAM,
5805,Raymond,Bray,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5806,Mary,Smith,XXXXXXXXX,Chesapeake,VA,EE. UU.,23320.0,USCA,
5807,Edward,Silva,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5808,Amanda,Smith,XXXXXXXXX,Denver,CO,EE. UU.,80231.0,LATAM,
5809,Mary,Nunez,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5810,Anthony,Smith,XXXXXXXXX,Rome,NY,EE. UU.,13440.0,USCA,
5811,Mary,Edwards,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5812,Angela,Smith,XXXXXXXXX,New York,NY,EE. UU.,10031.0,LATAM,
5813,Mary,Brock,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5814,Debra,Smith,XXXXXXXXX,Washington,DC,EE. UU.,20020.0,Africa,
5815,Mary,Proctor,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5816,Barbara,Smith,XXXXXXXXX,Chicago,IL,EE. UU.,60645.0,LATAM,
5817,Mary,Diaz,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5818,Brandon,Smith,XXXXXXXXX,El Paso,TX,EE. UU.,79912.0,LATAM,
5819,Mary,Leon,XXXXXXXXX,New Brunswick,NJ,EE. UU.,8901.0,Pacific Asia,
5820,Margaret,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,USCA,
5821,Jessica,Humphrey,XXXXXXXXX,Hyattsville,MD,EE. UU.,20783.0,Pacific Asia,
5822,Maria,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,Europe,
5823,Mary,Gardner,XXXXXXXXX,Lancaster,PA,EE. UU.,17603.0,LATAM,
5824,James,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5825,Roy,Mckay,XXXXXXXXX,San Diego,CA,EE. UU.,92104.0,LATAM,
5826,Mary,Smith,XXXXXXXXX,Caguas,PR,Puerto Rico,725.0,LATAM,
5827,Angela,Fox,XXXXXXXXX,Seattle,WA,EE. UU.,98115.0,Pacific Asia,
